id,NAME,dFCC,dFECR_B2,dL12,dLAVES_C14,dM23C6,dM2B_CB,dM3B2_D5A,dNbC,dNIAL_B2,dSIGMA,dT,dT2,LMP,RT,Stress,T1,T1_DGM_NbC,T1_FCC_ACR_AL,T1_FCC_ACR_CR,T1_FCC_ACR_CU,T1_FCC_ACR_FE,T1_FCC_ACR_MN,T1_FCC_ACR_MO,T1_FCC_ACR_NB,T1_FCC_ACR_NI,T1_FCC_ACR_SI,T1_FCC_ACR_TI,T1_FCC_ACR_V,T1_FCC_ACR_W,T1_FCC_ACR_Y,T1_FCC_ACR_ZR,T1_FCC_CX_AL,T1_FCC_CX_B,T1_FCC_CX_C,T1_FCC_CX_CR,T1_FCC_CX_CU,T1_FCC_CX_FE,T1_FCC_CX_MN,T1_FCC_CX_MO,T1_FCC_CX_NB,T1_FCC_CX_NI,T1_FCC_CX_SI,T1_FCC_CX_TI,T1_FCC_CX_V,T1_FCC_CX_W,T1_FCC_CX_Y,T1_FCC_CX_ZR,T1_FCC_X_AL,T1_FCC_X_B,T1_FCC_X_C,T1_FCC_X_CR,T1_FCC_X_CU,T1_FCC_X_FE,T1_FCC_X_MN,T1_FCC_X_MO,T1_FCC_X_NB,T1_FCC_X_NI,T1_FCC_X_SI,T1_FCC_X_TI,T1_FCC_X_V,T1_FCC_X_W,T1_FCC_X_Y,T1_FCC_X_ZR,T1_L12_X_AL,T1_L12_X_B,T1_L12_X_C,T1_L12_X_CR,T1_L12_X_CU,T1_L12_X_FE,T1_L12_X_MN,T1_L12_X_MO,T1_L12_X_NB,T1_L12_X_NI,T1_L12_X_SI,T1_L12_X_TI,T1_L12_X_V,T1_L12_X_W,T1_L12_X_Y,T1_L12_X_ZR,T1_M23C6_CX_B,T1_M23C6_CX_C,T1_M23C6_CX_CR,T1_M23C6_CX_FE,T1_M23C6_CX_MN,T1_M23C6_CX_MO,T1_M23C6_CX_NI,T1_M23C6_CX_V,T1_M23C6_CX_W,T1_M23C6_X_B,T1_M23C6_X_C,T1_M23C6_X_CR,T1_M23C6_X_FE,T1_M23C6_X_MN,T1_M23C6_X_MO,T1_M23C6_X_NI,T1_M23C6_X_V,T1_M23C6_X_W,T1_M2B_CB_CX_B,T1_M2B_CB_CX_CR,T1_M2B_CB_CX_FE,T1_M2B_CB_CX_MN,T1_M2B_CB_CX_MO,T1_M2B_CB_CX_NI,T1_M2B_CB_X_B,T1_M2B_CB_X_CR,T1_M2B_CB_X_FE,T1_M2B_CB_X_MN,T1_M2B_CB_X_MO,T1_M2B_CB_X_NI,T1_M3B2_D5A_CX_B,T1_M3B2_D5A_CX_CR,T1_M3B2_D5A_CX_FE,T1_M3B2_D5A_CX_MO,T1_M3B2_D5A_CX_NI,T1_M3B2_D5A_CX_W,T1_M3B2_D5A_X_B,T1_M3B2_D5A_X_CR,T1_M3B2_D5A_X_FE,T1_M3B2_D5A_X_MO,T1_M3B2_D5A_X_NI,T1_M3B2_D5A_X_W,T1_NbC_ACR_AL,T1_NbC_ACR_CR,T1_NbC_ACR_CU,T1_NbC_ACR_FE,T1_NbC_ACR_MN,T1_NbC_ACR_MO,T1_NbC_ACR_NB,T1_NbC_ACR_NI,T1_NbC_ACR_SI,T1_NbC_ACR_TI,T1_NbC_ACR_V,T1_NbC_ACR_W,T1_NbC_ACR_Y,T1_NbC_ACR_ZR,T1_NbC_CX_AL,T1_NbC_CX_B,T1_NbC_CX_C,T1_NbC_CX_CR,T1_NbC_CX_CU,T1_NbC_CX_FE,T1_NbC_CX_MN,T1_NbC_CX_MO,T1_NbC_CX_NB,T1_NbC_CX_NI,T1_NbC_CX_SI,T1_NbC_CX_TI,T1_NbC_CX_V,T1_NbC_CX_W,T1_NbC_CX_Y,T1_NbC_CX_ZR,T1_NbC_X_AL,T1_NbC_X_B,T1_NbC_X_C,T1_NbC_X_CR,T1_NbC_X_CU,T1_NbC_X_FE,T1_NbC_X_MN,T1_NbC_X_MO,T1_NbC_X_NB,T1_NbC_X_NI,T1_NbC_X_SI,T1_NbC_X_TI,T1_NbC_X_V,T1_NbC_X_W,T1_NbC_X_Y,T1_NbC_X_ZR,T1_NIAL_B2_X_AL,T1_NIAL_B2_X_CR,T1_NIAL_B2_X_FE,T1_NIAL_B2_X_NI,T1_NP_FCC,T1_NP_L12,T1_NP_M23C6,T1_NP_M2B_CB,T1_NP_M3B2_D5A,T1_NP_NbC,T1_NP_NIAL_B2,T1_VPV_FCC,T1_VPV_FECR_B2,T1_VPV_L12,T1_VPV_LAVES_C14,T1_VPV_M23C6,T1_VPV_M2B_CB,T1_VPV_M3B2_D5A,T1_VPV_NbC,T1_VPV_NIAL_B2,T1_VPV_SIGMA,T2,T2_DGM_FECR_B2,T2_DGM_L12,T2_DGM_NbC,T2_DGM_NIAL_B2,T2_FCC_ACR_AL,T2_FCC_ACR_CR,T2_FCC_ACR_CU,T2_FCC_ACR_FE,T2_FCC_ACR_MN,T2_FCC_ACR_MO,T2_FCC_ACR_NB,T2_FCC_ACR_NI,T2_FCC_ACR_SI,T2_FCC_ACR_TI,T2_FCC_ACR_V,T2_FCC_ACR_W,T2_FCC_ACR_Y,T2_FCC_ACR_ZR,T2_FCC_CX_AL,T2_FCC_CX_B,T2_FCC_CX_C,T2_FCC_CX_CR,T2_FCC_CX_CU,T2_FCC_CX_FE,T2_FCC_CX_MN,T2_FCC_CX_MO,T2_FCC_CX_NB,T2_FCC_CX_NI,T2_FCC_CX_SI,T2_FCC_CX_TI,T2_FCC_CX_V,T2_FCC_CX_W,T2_FCC_CX_Y,T2_FCC_CX_ZR,T2_FCC_X_AL,T2_FCC_X_B,T2_FCC_X_C,T2_FCC_X_CR,T2_FCC_X_CU,T2_FCC_X_FE,T2_FCC_X_MN,T2_FCC_X_MO,T2_FCC_X_NB,T2_FCC_X_NI,T2_FCC_X_SI,T2_FCC_X_TI,T2_FCC_X_V,T2_FCC_X_W,T2_FCC_X_Y,T2_FCC_X_ZR,T2_FECR_ACR_B2_AL,T2_FECR_ACR_B2_CR,T2_FECR_ACR_B2_FE,T2_FECR_ACR_B2_NI,T2_FECR_B2_X_AL,T2_FECR_B2_X_CR,T2_FECR_B2_X_FE,T2_FECR_B2_X_NI,T2_FECR_CX_AL,T2_FECR_CX_CR,T2_FECR_CX_FE,T2_FECR_CX_NI,T2_L12_ACR_AL,T2_L12_ACR_CR,T2_L12_ACR_CU,T2_L12_ACR_FE,T2_L12_ACR_MN,T2_L12_ACR_MO,T2_L12_ACR_NB,T2_L12_ACR_NI,T2_L12_ACR_SI,T2_L12_ACR_TI,T2_L12_ACR_V,T2_L12_ACR_W,T2_L12_ACR_Y,T2_L12_ACR_ZR,T2_L12_CX_AL,T2_L12_CX_B,T2_L12_CX_C,T2_L12_CX_CR,T2_L12_CX_CU,T2_L12_CX_FE,T2_L12_CX_MN,T2_L12_CX_MO,T2_L12_CX_NB,T2_L12_CX_NI,T2_L12_CX_SI,T2_L12_CX_TI,T2_L12_CX_V,T2_L12_CX_W,T2_L12_CX_Y,T2_L12_CX_ZR,T2_L12_X_AL,T2_L12_X_B,T2_L12_X_C,T2_L12_X_CR,T2_L12_X_CU,T2_L12_X_FE,T2_L12_X_MN,T2_L12_X_MO,T2_L12_X_NB,T2_L12_X_NI,T2_L12_X_SI,T2_L12_X_TI,T2_L12_X_V,T2_L12_X_W,T2_L12_X_Y,T2_L12_X_ZR,T2_LAVES_C14_ACR_AL,T2_LAVES_C14_ACR_CR,T2_LAVES_C14_ACR_CU,T2_LAVES_C14_ACR_FE,T2_LAVES_C14_ACR_MN,T2_LAVES_C14_ACR_MO,T2_LAVES_C14_ACR_NB,T2_LAVES_C14_ACR_NI,T2_LAVES_C14_ACR_SI,T2_LAVES_C14_ACR_TI,T2_LAVES_C14_ACR_V,T2_LAVES_C14_ACR_W,T2_LAVES_C14_ACR_Y,T2_LAVES_C14_ACR_ZR,T2_LAVES_C14_CX_AL,T2_LAVES_C14_CX_CR,T2_LAVES_C14_CX_CU,T2_LAVES_C14_CX_FE,T2_LAVES_C14_CX_MN,T2_LAVES_C14_CX_MO,T2_LAVES_C14_CX_NB,T2_LAVES_C14_CX_NI,T2_LAVES_C14_CX_SI,T2_LAVES_C14_CX_TI,T2_LAVES_C14_CX_V,T2_LAVES_C14_CX_W,T2_LAVES_C14_CX_Y,T2_LAVES_C14_CX_ZR,T2_LAVES_C14_X_AL,T2_LAVES_C14_X_CR,T2_LAVES_C14_X_CU,T2_LAVES_C14_X_FE,T2_LAVES_C14_X_MN,T2_LAVES_C14_X_MO,T2_LAVES_C14_X_NB,T2_LAVES_C14_X_NI,T2_LAVES_C14_X_SI,T2_LAVES_C14_X_TI,T2_LAVES_C14_X_V,T2_LAVES_C14_X_W,T2_LAVES_C14_X_Y,T2_LAVES_C14_X_ZR,T2_M23C6_CX_B,T2_M23C6_CX_C,T2_M23C6_CX_CR,T2_M23C6_CX_FE,T2_M23C6_CX_MN,T2_M23C6_CX_MO,T2_M23C6_CX_NI,T2_M23C6_CX_V,T2_M23C6_CX_W,T2_M23C6_X_B,T2_M23C6_X_C,T2_M23C6_X_CR,T2_M23C6_X_FE,T2_M23C6_X_MN,T2_M23C6_X_MO,T2_M23C6_X_NI,T2_M23C6_X_V,T2_M23C6_X_W,T2_M2B_CB_CX_B,T2_M2B_CB_CX_CR,T2_M2B_CB_CX_FE,T2_M2B_CB_CX_MN,T2_M2B_CB_CX_MO,T2_M2B_CB_CX_NI,T2_M2B_CB_X_B,T2_M2B_CB_X_CR,T2_M2B_CB_X_FE,T2_M2B_CB_X_MN,T2_M2B_CB_X_MO,T2_M2B_CB_X_NI,T2_M3B2_D5A_CX_B,T2_M3B2_D5A_CX_CR,T2_M3B2_D5A_CX_FE,T2_M3B2_D5A_CX_MO,T2_M3B2_D5A_CX_NI,T2_M3B2_D5A_CX_W,T2_M3B2_D5A_X_B,T2_M3B2_D5A_X_CR,T2_M3B2_D5A_X_FE,T2_M3B2_D5A_X_MO,T2_M3B2_D5A_X_NI,T2_M3B2_D5A_X_W,T2_NbC_ACR_AL,T2_NbC_ACR_CR,T2_NbC_ACR_CU,T2_NbC_ACR_FE,T2_NbC_ACR_MN,T2_NbC_ACR_MO,T2_NbC_ACR_NB,T2_NbC_ACR_NI,T2_NbC_ACR_SI,T2_NbC_ACR_TI,T2_NbC_ACR_V,T2_NbC_ACR_W,T2_NbC_ACR_Y,T2_NbC_ACR_ZR,T2_NbC_CX_AL,T2_NbC_CX_B,T2_NbC_CX_C,T2_NbC_CX_CR,T2_NbC_CX_CU,T2_NbC_CX_FE,T2_NbC_CX_MN,T2_NbC_CX_MO,T2_NbC_CX_NB,T2_NbC_CX_NI,T2_NbC_CX_SI,T2_NbC_CX_TI,T2_NbC_CX_V,T2_NbC_CX_W,T2_NbC_CX_Y,T2_NbC_CX_ZR,T2_NbC_X_AL,T2_NbC_X_B,T2_NbC_X_C,T2_NbC_X_CR,T2_NbC_X_CU,T2_NbC_X_FE,T2_NbC_X_MN,T2_NbC_X_MO,T2_NbC_X_NB,T2_NbC_X_NI,T2_NbC_X_SI,T2_NbC_X_TI,T2_NbC_X_V,T2_NbC_X_W,T2_NbC_X_Y,T2_NbC_X_ZR,T2_NIAL_ACR_B2_AL,T2_NIAL_ACR_B2_CR,T2_NIAL_ACR_B2_FE,T2_NIAL_ACR_B2_NI,T2_NIAL_B2_X_AL,T2_NIAL_B2_X_CR,T2_NIAL_B2_X_FE,T2_NIAL_B2_X_NI,T2_NIAL_CX_AL,T2_NIAL_CX_CR,T2_NIAL_CX_FE,T2_NIAL_CX_NI,T2_NP_FCC,T2_NP_FECR_B2,T2_NP_L12,T2_NP_LAVES_C14,T2_NP_M23C6,T2_NP_M2B_CB,T2_NP_M3B2_D5A,T2_NP_NbC,T2_NP_NIAL_B2,T2_NP_SIGMA,T2_SIGMA_CX_AL,T2_SIGMA_CX_CR,T2_SIGMA_CX_FE,T2_SIGMA_CX_MN,T2_SIGMA_CX_MO,T2_SIGMA_CX_NB,T2_SIGMA_CX_NI,T2_SIGMA_CX_SI,T2_SIGMA_CX_TI,T2_SIGMA_CX_V,T2_SIGMA_CX_W,T2_SIGMA_X_AL,T2_SIGMA_X_CR,T2_SIGMA_X_FE,T2_SIGMA_X_MN,T2_SIGMA_X_MO,T2_SIGMA_X_NB,T2_SIGMA_X_NI,T2_SIGMA_X_SI,T2_SIGMA_X_TI,T2_SIGMA_X_V,T2_SIGMA_X_W,T2_VPV_FCC,T2_VPV_FECR_B2,T2_VPV_L12,T2_VPV_LAVES_C14,T2_VPV_M23C6,T2_VPV_M2B_CB,T2_VPV_M3B2_D5A,T2_VPV_NbC,T2_VPV_NIAL_B2,T2_VPV_SIGMA,xAL,xB,xC,xCR,xCU,xFE,xMN,xMO,xNB,xNI,xSI,xTI,xV,xW,xY,xZR,Nb_C
1,FNC18,-0.00279458,0,0,0.036311,0,0,0.00935345,0.00130381,0,0,450,-450,23227.92363,507.8,100,1200,0,1.66E-04,0.16230227,4.32E-12,0.57796804,2.29E-13,3.36E-02,2.51E-03,0.10869412,1.29E-08,9.05E-15,8.06E-14,1.96E-12,4.20E-12,5.29E-15,0.0449093,7.73E-05,0.000342924,0.138593,9.11E-13,0.518444,9.11E-13,0.0155841,0.00893297,0.184415,0.000180796,9.11E-13,9.11E-13,9.11E-13,9.11E-13,9.11E-13,4.93E-02,8.48E-05,3.76E-04,0.15205285,1.00E-12,0.56879432,1.00E-12,1.71E-02,9.80E-03,0.20232466,1.98E-04,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66E-04,0.16230227,4.32E-12,0.57796804,2.29E-13,3.36E-02,2.51E-03,0.10869412,1.29E-08,9.05E-15,8.06E-14,1.96E-12,4.20E-12,5.29E-15,5.68E-11,2.32E-10,0.00328634,4.96E-06,3.82E-15,3.67E-06,3.82E-15,2.38E-05,0.00378518,8.47E-08,8.02E-14,4.98E-13,3.82E-15,3.82E-15,3.82E-15,1.83E-13,8.00E-09,3.27E-08,0.46259991,6.99E-04,5.37E-13,5.16E-04,5.37E-13,3.35E-03,0.53281878,1.19E-05,1.13E-11,7.01E-11,5.37E-13,5.37E-13,5.37E-13,2.58E-11,0,0,0,0,0.91147945,0,0,0,0,7.10E-03,0,0.90785796,0,0,0,0,0,0,6.83E-03,0,0,750,0,0,0,0,5.31E-06,0.25198937,1.59E-11,0.59852601,1.77E-13,2.47E-02,2.41E-04,7.60E-02,1.26E-11,5.26E-16,5.40E-14,1.86E-12,3.94E-10,4.72E-16,0.0473753,2.56E-06,4.43E-06,0.14268,9.06E-13,0.537443,9.06E-13,0.00761533,0.00130066,0.169762,0.000129742,9.06E-13,9.06E-13,9.06E-13,9.06E-13,9.06E-13,5.23E-02,2.82E-06,4.88E-06,0.1574292,1.00E-12,0.5929991,1.00E-12,8.40E-03,1.44E-03,0.18731066,1.43E-04,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95E-06,0.33608298,8.82E-12,0.31449298,1.66E-13,8.83E-02,8.03E-04,4.21E-02,2.05E-10,5.85E-16,8.89E-14,1.71E-12,4.43E-10,5.75E-16,3.21E-08,0.00568255,3.29E-14,0.0158542,3.29E-14,0.0073535,0.00343532,0.000532591,6.81E-05,3.29E-14,3.29E-14,8.33E-13,1.55E-12,3.29E-14,9.76E-07,0.17258341,1.00E-12,0.4815059,1.00E-12,0.22333168,0.10433332,1.62E-02,2.07E-03,1.00E-12,1.00E-12,2.53E-11,4.71E-11,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00400729,0.00116981,0.00190969,0.00293134,8.91E-08,1.30E-14,0.4,0.11676794,0.19062197,0.29260119,8.90E-06,1.30E-12,5.31E-06,0.25198937,1.59E-11,0.59852601,1.77E-13,2.47E-02,2.41E-04,7.60E-02,1.26E-11,5.26E-16,5.40E-14,1.86E-12,3.94E-10,4.72E-16,3.25E-14,4.42E-14,0.00378989,3.68E-06,4.44E-15,3.27E-07,4.44E-15,1.58E-08,0.00443716,6.43E-10,4.44E-15,2.09E-12,4.44E-15,4.44E-15,4.44E-15,1.15E-12,3.95E-12,5.37E-12,0.46043709,4.47E-04,5.40E-13,3.97E-05,5.40E-13,1.92E-06,0.539074,7.81E-08,5.40E-13,2.53E-10,5.40E-13,5.40E-13,5.40E-13,1.40E-10,0,0,0,0,0,0,0,0,0,0,0,0,0.90631414,0,0,3.29E-02,0,0,1.00E-02,8.23E-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90506338,0,0,3.63E-02,0,0,9.35E-03,8.13E-03,0,0,4.74E-02,4.01E-03,3.79E-03,0.14953635,1.60E-12,0.55520773,1.42E-12,1.79E-02,1.98E-02,0.20217747,1.98E-04,7.60E-12,1.54E-12,3.23E-12,5.81E-12,4.23E-12,5.224
2,FNC19,-0.0444721,0,0,0.0505034,0,0,0.00239687,0.000190656,0,0,450,-450,22255.47985,56.9,100,1200,0,1.64E-04,0.16582465,4.08E-12,0.58038613,2.32E-13,3.43E-02,3.87E-03,0.10349278,2.43E-17,1.69E-14,8.40E-14,2.01E-12,6.01E-12,7.22E-15,0.045953,3.01E-05,7.21E-05,0.143746,9.48E-13,0.540271,9.48E-13,0.0165533,0.01361,0.187907,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,4.85E-02,3.18E-05,7.60E-05,0.15160843,1.00E-12,0.56981982,1.00E-12,1.75E-02,1.44E-02,0.19818468,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94814313,0,0,0,0,0,0,0.94474589,0,0,0,0,0,0,0,0,0,750,0,0,0,0,5.67E-06,0.25166965,1.54E-11,0.60156018,1.79E-13,2.36E-02,2.65E-04,7.36E-02,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,0.0481916,2.53E-06,4.08E-06,0.14219,9.03E-13,0.539814,9.03E-13,0.00721874,0.00134996,0.164178,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,5.34E-02,2.80E-06,4.52E-06,0.15747307,1.00E-12,0.59783444,1.00E-12,7.99E-03,1.50E-03,0.18182413,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-06,0.33565657,8.56E-12,0.31608728,1.67E-13,8.43E-02,8.83E-04,4.08E-02,5.29E-19,4.01E-15,9.48E-14,1.48E-12,3.44E-10,2.04E-15,5.55E-08,0.00765926,4.60E-14,0.0224733,4.60E-14,0.00977428,0.00527312,0.000807281,3.13E-13,1.27E-13,4.60E-14,1.00E-12,1.79E-12,4.60E-14,1.21E-06,0.16655187,1.00E-12,0.48868442,1.00E-12,0.21254328,0.11466477,1.76E-02,6.81E-12,2.76E-12,1.00E-12,2.18E-11,3.89E-11,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102989,0.000304901,0.000491417,0.000748489,2.27E-08,3.02E-15,0.4,0.11842122,0.19086262,0.29070733,8.83E-06,1.17E-12,5.67E-06,0.25166965,1.54E-11,0.60156018,1.79E-13,2.36E-02,2.65E-04,7.36E-02,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,8.11E-16,1.16E-15,8.88E-05,7.92E-08,1.04E-16,7.39E-09,1.04E-16,3.36E-10,0.000104322,1.39E-11,1.04E-16,3.02E-13,1.04E-16,1.04E-16,1.04E-16,8.52E-14,4.20E-12,6.01E-12,0.45973795,4.10E-04,5.40E-13,3.82E-05,5.40E-13,1.74E-06,0.53981223,7.21E-08,5.40E-13,1.56E-09,5.40E-13,5.40E-13,5.40E-13,4.41E-10,0,0,0,0,0,0,0,0,0,0,0,0,0.9029495,0,0,4.60E-02,0,0,2.57E-03,1.93E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90027378,0,0,5.05E-02,0,0,2.40E-03,1.91E-04,0,0,4.82E-02,1.03E-03,9.29E-05,0.15015448,1.48E-12,0.562779,1.42E-12,1.77E-02,1.88E-02,0.20120653,2.78E-12,2.12E-12,1.80E-12,3.96E-12,7.29E-12,2.10E-12,202.368
3,FNC19,-0.0444721,0,0,0.0505034,0,0,0.00239687,0.000190656,0,0,450,-450,22324.07795,66.4,100,1200,0,1.64E-04,0.16582465,4.08E-12,0.58038613,2.32E-13,3.43E-02,3.87E-03,0.10349278,2.43E-17,1.69E-14,8.40E-14,2.01E-12,6.01E-12,7.22E-15,0.045953,3.01E-05,7.21E-05,0.143746,9.48E-13,0.540271,9.48E-13,0.0165533,0.01361,0.187907,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,9.48E-13,4.85E-02,3.18E-05,7.60E-05,0.15160843,1.00E-12,0.56981982,1.00E-12,1.75E-02,1.44E-02,0.19818468,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94814313,0,0,0,0,0,0,0.94474589,0,0,0,0,0,0,0,0,0,750,0,0,0,0,5.67E-06,0.25166965,1.54E-11,0.60156018,1.79E-13,2.36E-02,2.65E-04,7.36E-02,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,0.0481916,2.53E-06,4.08E-06,0.14219,9.03E-13,0.539814,9.03E-13,0.00721874,0.00134996,0.164178,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,9.03E-13,5.34E-02,2.80E-06,4.52E-06,0.15747307,1.00E-12,0.59783444,1.00E-12,7.99E-03,1.50E-03,0.18182413,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-06,0.33565657,8.56E-12,0.31608728,1.67E-13,8.43E-02,8.83E-04,4.08E-02,5.29E-19,4.01E-15,9.48E-14,1.48E-12,3.44E-10,2.04E-15,5.55E-08,0.00765926,4.60E-14,0.0224733,4.60E-14,0.00977428,0.00527312,0.000807281,3.13E-13,1.27E-13,4.60E-14,1.00E-12,1.79E-12,4.60E-14,1.21E-06,0.16655187,1.00E-12,0.48868442,1.00E-12,0.21254328,0.11466477,1.76E-02,6.81E-12,2.76E-12,1.00E-12,2.18E-11,3.89E-11,1.00E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00102989,0.000304901,0.000491417,0.000748489,2.27E-08,3.02E-15,0.4,0.11842122,0.19086262,0.29070733,8.83E-06,1.17E-12,5.67E-06,0.25166965,1.54E-11,0.60156018,1.79E-13,2.36E-02,2.65E-04,7.36E-02,3.26E-20,3.61E-15,5.76E-14,1.61E-12,3.06E-10,1.67E-15,8.11E-16,1.16E-15,8.88E-05,7.92E-08,1.04E-16,7.39E-09,1.04E-16,3.36E-10,0.000104322,1.39E-11,1.04E-16,3.02E-13,1.04E-16,1.04E-16,1.04E-16,8.52E-14,4.20E-12,6.01E-12,0.45973795,4.10E-04,5.40E-13,3.82E-05,5.40E-13,1.74E-06,0.53981223,7.21E-08,5.40E-13,1.56E-09,5.40E-13,5.40E-13,5.40E-13,4.41E-10,0,0,0,0,0,0,0,0,0,0,0,0,0.9029495,0,0,4.60E-02,0,0,2.57E-03,1.93E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90027378,0,0,5.05E-02,0,0,2.40E-03,1.91E-04,0,0,4.82E-02,1.03E-03,9.29E-05,0.15015448,1.48E-12,0.562779,1.42E-12,1.77E-02,1.88E-02,0.20120653,2.78E-12,2.12E-12,1.80E-12,3.96E-12,7.29E-12,2.10E-12,202.368
